Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air
911,25 februari 2020,jakarta selatan,"jakarta selatan, karet semanggi",04,0,10 - 80 cm
912,23 februari 2020,jakarta selatan,"jakarta selatan, pasar manggis",05,0,40 cm
913,23 februari 2020,jakarta selatan,"jakarta selatan, karet",02,0,20 - 30 cm
913,23 februari 2020,jakarta selatan,"jakarta selatan, karet",07,0,20 - 30 cm
914,23 februari 2020,jakarta selatan,"jakarta selatan, menteng atas",07,0,20 cm
915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",01,15,10 - 80 cm
915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",04,15,10 - 80 cm
915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",05,15,10 - 80 cm
915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",09,15,10 - 80 cm
915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 cm
915,8 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 cm
916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",01,15,10 - 80 cm
916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",04,15,10 - 80 cm
916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",05,15,10 - 80 cm
916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",09,15,10 - 80 cm
916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 cm
916,20 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 cm
917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",01,15,10 - 80 cm
917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",04,15,10 - 80 cm
917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",05,15,10 - 80 cm
917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",09,15,10 - 80 cm
917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 cm
917,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 cm
918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",01,15,10 - 80 cm
918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",04,15,10 - 80 cm
918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",05,15,10 - 80 cm
918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",09,15,10 - 80 cm
918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",10,15,10 - 80 cm
918,24 februari 2020,jakarta selatan,"jakarta selatan, manggarai",11,15,10 - 80 cm
919,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai selatan",02,0,20 - 30 cm
919,23 februari 2020,jakarta selatan,"jakarta selatan, manggarai selatan",05,0,20 - 30 cm
920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",06,0,10 - 100 cm
920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",08,0,10 - 100 cm
920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",11,0,10 - 100 cm
920,8 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",12,0,10 - 100 cm
921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",06,0,10 - 100 cm
921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",08,0,10 - 100 cm
921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",11,0,10 - 100 cm
921,25 februari 2020,jakarta selatan,"jakarta selatan, bukit duri",12,0,10 - 100 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",01,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",02,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",04,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",05,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",06,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",08,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 cm
922,8 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",01,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",02,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",04,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",05,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",06,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",08,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 cm
923,20 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",01,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",02,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",04,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",05,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",06,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",08,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 cm
924,23 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",01,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",02,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",04,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",05,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",06,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",08,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 cm
925,24 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",01,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",02,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",04,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",05,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",06,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",08,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",10,420,10 - 60 cm
926,25 februari 2020,jakarta selatan,"jakarta selatan, kebon baru",12,420,10 - 60 cm
927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",01,0,10 - 130 cm
927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",08,0,10 - 130 cm
927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",10,0,10 - 130 cm
927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",11,0,10 - 130 cm
927,23 februari 2020,jakarta selatan,"jakarta selatan, menteng dalam",,0,10 - 130 cm
928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",03,98,10 - 100 cm
928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",06,98,10 - 100 cm
928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",07,98,10 - 100 cm
928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",08,98,10 - 100 cm
928,8 februari 2020,jakarta timur,"jakarta timur, cakung barat",09,98,10 - 100 cm
929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",03,98,10 - 100 cm
929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",06,98,10 - 100 cm
929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",07,98,10 - 100 cm
929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",08,98,10 - 100 cm
929,23 februari 2020,jakarta timur,"jakarta timur, cakung barat",09,98,10 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",05,630,5 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",06,630,5 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",07,630,5 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",08,630,5 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",09,630,5 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",10,630,5 - 100 cm
930,22 februari 2020,jakarta timur,"jakarta timur, cakung timur",12,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",05,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",06,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",07,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",08,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",09,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",10,630,5 - 100 cm
931,23 februari 2020,jakarta timur,"jakarta timur, cakung timur",12,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",05,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",06,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",07,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",08,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",09,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",10,630,5 - 100 cm
932,24 februari 2020,jakarta timur,"jakarta timur, cakung timur",12,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",05,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",06,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",07,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",08,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",09,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",10,630,5 - 100 cm
933,27 februari 2020,jakarta timur,"jakarta timur, cakung timur",12,630,5 - 100 cm
934,8 februari 2020,jakarta timur,"jakarta timur, penggilingan",03,0,10 - 50 cm
934,8 februari 2020,jakarta timur,"jakarta timur, penggilingan",05,0,10 - 50 cm
934,8 februari 2020,jakarta timur,"jakarta timur, penggilingan",08,0,10 - 50 cm
935,16 februari 2020,jakarta timur,"jakarta timur, penggilingan",03,0,10 - 50 cm
935,16 februari 2020,jakarta timur,"jakarta timur, penggilingan",05,0,10 - 50 cm
935,16 februari 2020,jakarta timur,"jakarta timur, penggilingan",08,0,10 - 50 cm
936,23 februari 2020,jakarta timur,"jakarta timur, penggilingan",03,0,10 - 50 cm
936,23 februari 2020,jakarta timur,"jakarta timur, penggilingan",05,0,10 - 50 cm
936,23 februari 2020,jakarta timur,"jakarta timur, penggilingan",08,0,10 - 50 cm
937,25 februari 2020,jakarta timur,"jakarta timur, penggilingan",03,0,10 - 50 cm
937,25 februari 2020,jakarta timur,"jakarta timur, penggilingan",05,0,10 - 50 cm
937,25 februari 2020,jakarta timur,"jakarta timur, penggilingan",08,0,10 - 50 cm
938,1 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
938,1 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
938,1 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
939,2 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
939,2 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
939,2 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
940,3 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
940,3 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
940,3 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
941,8 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
941,8 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
941,8 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
942,20 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
942,20 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
942,20 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
943,22 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
943,22 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
943,22 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
944,23 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
944,23 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
944,23 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
945,25 februari 2020,jakarta timur,"jakarta timur, rawa terate",04,2564,30 - 250 cm
945,25 februari 2020,jakarta timur,"jakarta timur, rawa terate",05,2564,30 - 250 cm
945,25 februari 2020,jakarta timur,"jakarta timur, rawa terate",06,2564,30 - 250 cm
946,16 februari 2020,jakarta timur,"jakarta timur, jatinegara",02,0,10 - 60 cm
946,16 februari 2020,jakarta timur,"jakarta timur, jatinegara",06,0,10 - 60 cm
946,16 februari 2020,jakarta timur,"jakarta timur, jatinegara",08,0,10 - 60 cm
946,16 februari 2020,jakarta timur,"jakarta timur, jatinegara",09,0,10 - 60 cm
946,16 februari 2020,jakarta timur,"jakarta timur, jatinegara",11,0,10 - 60 cm
947,23 februari 2020,jakarta timur,"jakarta timur, jatinegara",02,0,10 - 60 cm
947,23 februari 2020,jakarta timur,"jakarta timur, jatinegara",06,0,10 - 60 cm
947,23 februari 2020,jakarta timur,"jakarta timur, jatinegara",08,0,10 - 60 cm
947,23 februari 2020,jakarta timur,"jakarta timur, jatinegara",09,0,10 - 60 cm
947,23 februari 2020,jakarta timur,"jakarta timur, jatinegara",11,0,10 - 60 cm
948,25 februari 2020,jakarta timur,"jakarta timur, jatinegara",02,0,10 - 60 cm
948,25 februari 2020,jakarta timur,"jakarta timur, jatinegara",06,0,10 - 60 cm
948,25 februari 2020,jakarta timur,"jakarta timur, jatinegara",08,0,10 - 60 cm
948,25 februari 2020,jakarta timur,"jakarta timur, jatinegara",09,0,10 - 60 cm
948,25 februari 2020,jakarta timur,"jakarta timur, jatinegara",11,0,10 - 60 cm
949,16 februari 2020,jakarta timur,"jakarta timur, pulo gebang",05,0,10 - 90 cm
949,16 februari 2020,jakarta timur,"jakarta timur, pulo gebang",08,0,10 - 90 cm
949,16 februari 2020,jakarta timur,"jakarta timur, pulo gebang",10,0,10 - 90 cm
949,16 februari 2020,jakarta timur,"jakarta timur, pulo gebang",14,0,10 - 90 cm
949,16 februari 2020,jakarta timur,"jakarta timur, pulo gebang",15 16,0,10 - 90 cm
950,23 februari 2020,jakarta timur,"jakarta timur, pulo gebang",05,0,10 - 90 cm
950,23 februari 2020,jakarta timur,"jakarta timur, pulo gebang",08,0,10 - 90 cm
950,23 februari 2020,jakarta timur,"jakarta timur, pulo gebang",10,0,10 - 90 cm
950,23 februari 2020,jakarta timur,"jakarta timur, pulo gebang",14,0,10 - 90 cm
950,23 februari 2020,jakarta timur,"jakarta timur, pulo gebang",15 16,0,10 - 90 cm
951,25 februari 2020,jakarta timur,"jakarta timur, pulo gebang",05,0,10 - 90 cm
951,25 februari 2020,jakarta timur,"jakarta timur, pulo gebang",08,0,10 - 90 cm
951,25 februari 2020,jakarta timur,"jakarta timur, pulo gebang",10,0,10 - 90 cm
951,25 februari 2020,jakarta timur,"jakarta timur, pulo gebang",14,0,10 - 90 cm
951,25 februari 2020,jakarta timur,"jakarta timur, pulo gebang",15 16,0,10 - 90 cm
952,8 februari 2020,jakarta timur,"jakarta timur, bambu apus",02,0,20 - 50 cm
952,8 februari 2020,jakarta timur,"jakarta timur, bambu apus",03,0,20 - 50 cm
952,8 februari 2020,jakarta timur,"jakarta timur, bambu apus",05,0,20 - 50 cm
953,25 februari 2020,jakarta timur,"jakarta timur, bambu apus",02,0,20 - 50 cm
953,25 februari 2020,jakarta timur,"jakarta timur, bambu apus",03,0,20 - 50 cm
953,25 februari 2020,jakarta timur,"jakarta timur, bambu apus",05,0,20 - 50 cm
954,16 februari 2020,jakarta timur,"jakarta timur, cipayung",02,0,10 - 35 cm
954,16 februari 2020,jakarta timur,"jakarta timur, cipayung",04,0,10 - 35 cm
955,25 februari 2020,jakarta timur,"jakarta timur, cipayung",02,0,10 - 35 cm
955,25 februari 2020,jakarta timur,"jakarta timur, cipayung",04,0,10 - 35 cm
956,8 februari 2020,jakarta timur,"jakarta timur, lubang buaya",03,0,10 - 60 cm
956,8 februari 2020,jakarta timur,"jakarta timur, lubang buaya",04,0,10 - 60 cm
956,8 februari 2020,jakarta timur,"jakarta timur, lubang buaya",09,0,10 - 60 cm
956,8 februari 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,10 - 60 cm
957,16 februari 2020,jakarta timur,"jakarta timur, lubang buaya",03,0,10 - 60 cm
957,16 februari 2020,jakarta timur,"jakarta timur, lubang buaya",04,0,10 - 60 cm
957,16 februari 2020,jakarta timur,"jakarta timur, lubang buaya",09,0,10 - 60 cm
957,16 februari 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,10 - 60 cm
958,23 februari 2020,jakarta timur,"jakarta timur, lubang buaya",03,0,10 - 60 cm
958,23 februari 2020,jakarta timur,"jakarta timur, lubang buaya",04,0,10 - 60 cm
958,23 februari 2020,jakarta timur,"jakarta timur, lubang buaya",09,0,10 - 60 cm
958,23 februari 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,10 - 60 cm
959,25 februari 2020,jakarta timur,"jakarta timur, lubang buaya",03,0,10 - 60 cm
959,25 februari 2020,jakarta timur,"jakarta timur, lubang buaya",04,0,10 - 60 cm
959,25 februari 2020,jakarta timur,"jakarta timur, lubang buaya",09,0,10 - 60 cm
959,25 februari 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,10 - 60 cm
960,28 februari 2020,jakarta timur,"jakarta timur, lubang buaya",03,0,10 - 60 cm
960,28 februari 2020,jakarta timur,"jakarta timur, lubang buaya",04,0,10 - 60 cm
960,28 februari 2020,jakarta timur,"jakarta timur, lubang buaya",09,0,10 - 60 cm
960,28 februari 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,10 - 60 cm
961,28 februari 2020,jakarta timur,"jakarta timur, setu",01,0,30 cm
962,25 februari 2020,jakarta timur,"jakarta timur, cilangkap",03,0,15 - 40 cm
962,25 februari 2020,jakarta timur,"jakarta timur, cilangkap",04,0,15 - 40 cm
962,25 februari 2020,jakarta timur,"jakarta timur, cilangkap",06,0,15 - 40 cm
963,28 februari 2020,jakarta timur,"jakarta timur, cilangkap",03,0,15 - 40 cm
963,28 februari 2020,jakarta timur,"jakarta timur, cilangkap",04,0,15 - 40 cm
963,28 februari 2020,jakarta timur,"jakarta timur, cilangkap",06,0,15 - 40 cm
964,15 februari 2020,jakarta timur,"jakarta timur, cibubur",02,0,10 - 100 cm
964,15 februari 2020,jakarta timur,"jakarta timur, cibubur",03,0,10 - 100 cm
964,15 februari 2020,jakarta timur,"jakarta timur, cibubur",05,0,10 - 100 cm
964,15 februari 2020,jakarta timur,"jakarta timur, cibubur",10,0,10 - 100 cm
964,15 februari 2020,jakarta timur,"jakarta timur, cibubur",12,0,10 - 100 cm
965,25 februari 2020,jakarta timur,"jakarta timur, cibubur",02,0,10 - 100 cm
965,25 februari 2020,jakarta timur,"jakarta timur, cibubur",03,0,10 - 100 cm
965,25 februari 2020,jakarta timur,"jakarta timur, cibubur",05,0,10 - 100 cm
965,25 februari 2020,jakarta timur,"jakarta timur, cibubur",10,0,10 - 100 cm
965,25 februari 2020,jakarta timur,"jakarta timur, cibubur",12,0,10 - 100 cm
966,25 februari 2020,jakarta timur,"jakarta timur, kelapa dua wetan",02,0,5 - 40 cm
966,25 februari 2020,jakarta timur,"jakarta timur, kelapa dua wetan",08,0,5 - 40 cm
966,25 februari 2020,jakarta timur,"jakarta timur, kelapa dua wetan",09,0,5 - 40 cm
966,25 februari 2020,jakarta timur,"jakarta timur, kelapa dua wetan",011,0,5 - 40 cm
