,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air
303,84,6 februari 2018,jakarta timur,"jakarta timur, kampung melayu",5,3074,10 - 220 
304,84,6 februari 2018,jakarta timur,"jakarta timur, kampung melayu",6,3074,10 - 220 
305,84,6 februari 2018,jakarta timur,"jakarta timur, kampung melayu",7,3074,10 - 220 
306,84,6 februari 2018,jakarta timur,"jakarta timur, kampung melayu",8,3074,10 - 220 
307,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",1,3074,10 - 220 
308,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",2,3074,10 - 220 
309,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",4,3074,10 - 220 
310,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",5,3074,10 - 220 
311,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",6,3074,10 - 220 
312,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",7,3074,10 - 220 
313,85,7 februari 2018,jakarta timur,"jakarta timur, kampung melayu",8,3074,10 - 220 
314,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",1,3074,10 - 220 
315,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",2,3074,10 - 220 
316,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",4,3074,10 - 220 
317,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",5,3074,10 - 220 
318,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",6,3074,10 - 220 
319,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",7,3074,10 - 220 
320,86,8 februari 2018,jakarta timur,"jakarta timur, kampung melayu",8,3074,10 - 220 
321,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",1,3074,10 - 220 
322,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",2,3074,10 - 220 
323,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",4,3074,10 - 220 
324,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",5,3074,10 - 220 
325,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",6,3074,10 - 220 
326,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",7,3074,10 - 220 
327,87,13 februari 2018,jakarta timur,"jakarta timur, kampung melayu",8,3074,10 - 220 
328,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",1,3074,10 - 220 
329,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",2,3074,10 - 220 
330,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",4,3074,10 - 220 
331,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",5,3074,10 - 220 
332,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",6,3074,10 - 220 
333,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",7,3074,10 - 220 
334,88,26 februari 2018,jakarta timur,"jakarta timur, kampung melayu",8,3074,10 - 220 
335,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",3,2642,10 - 250 
336,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",5,2642,10 - 250 
337,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",6,2642,10 - 250 
338,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",7,2642,10 - 250 
339,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",11,2642,10 - 250 
340,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",12,2642,10 - 250 
341,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",14,2642,10 - 250 
342,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",15,2642,10 - 250 
343,89,5 februari 2018,jakarta timur,"jakarta timur, bidara cina",16,2642,10 - 250 
344,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",3,2642,10 - 250 
345,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",5,2642,10 - 250 
346,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",6,2642,10 - 250 
347,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",7,2642,10 - 250 
348,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",11,2642,10 - 250 
349,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",12,2642,10 - 250 
350,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",14,2642,10 - 250 
351,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",15,2642,10 - 250 
352,90,6 februari 2018,jakarta timur,"jakarta timur, bidara cina",16,2642,10 - 250 
353,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",3,2642,10 - 250 
354,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",5,2642,10 - 250 
355,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",6,2642,10 - 250 
356,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",7,2642,10 - 250 
357,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",11,2642,10 - 250 
358,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",12,2642,10 - 250 
359,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",14,2642,10 - 250 
360,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",15,2642,10 - 250 
361,91,7 februari 2018,jakarta timur,"jakarta timur, bidara cina",16,2642,10 - 250 
362,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",3,2642,10 - 250 
363,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",5,2642,10 - 250 
364,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",6,2642,10 - 250 
365,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",7,2642,10 - 250 
366,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",11,2642,10 - 250 
367,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",12,2642,10 - 250 
368,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",14,2642,10 - 250 
369,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",15,2642,10 - 250 
370,92,8 februari 2018,jakarta timur,"jakarta timur, bidara cina",16,2642,10 - 250 
371,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",3,2642,10 - 250 
372,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",5,2642,10 - 250 
373,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",6,2642,10 - 250 
374,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",7,2642,10 - 250 
375,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",11,2642,10 - 250 
376,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",12,2642,10 - 250 
377,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",14,2642,10 - 250 
378,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",15,2642,10 - 250 
379,93,9 februari 2018,jakarta timur,"jakarta timur, bidara cina",16,2642,10 - 250 
380,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",3,2642,10 - 250 
381,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",5,2642,10 - 250 
382,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",6,2642,10 - 250 
383,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",7,2642,10 - 250 
384,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",11,2642,10 - 250 
385,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",12,2642,10 - 250 
386,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",14,2642,10 - 250 
387,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",15,2642,10 - 250 
388,94,26 februari 2018,jakarta timur,"jakarta timur, bidara cina",16,2642,10 - 250 
389,95,5 februari 2018,jakarta timur,"jakarta timur, cipinang muara",13,0,10 - 120 
390,96,6 februari 2018,jakarta timur,"jakarta timur, cipinang muara",13,0,10 - 120 
391,97,5 februari 2018,jakarta timur,"jakarta timur, cipinang melayu",3,0,20 - 90 
392,97,5 februari 2018,jakarta timur,"jakarta timur, cipinang melayu",4,0,20 - 90 
393,97,5 februari 2018,jakarta timur,"jakarta timur, cipinang melayu",5,0,20 - 90 
394,98,5 februari 2018,jakarta timur,"jakarta timur, makasar",4,0,20 - 50 
395,99,6 februari 2018,jakarta timur,"jakarta timur, makasar",4,0,20 - 50 
396,100,5 februari 2018,jakarta timur,"jakarta timur, cawang",1,3584,20 - 270 
397,100,5 februari 2018,jakarta timur,"jakarta timur, cawang",2,3584,20 - 270 
398,100,5 februari 2018,jakarta timur,"jakarta timur, cawang",3,3584,20 - 270 
399,100,5 februari 2018,jakarta timur,"jakarta timur, cawang",5,3584,20 - 270 
400,100,5 februari 2018,jakarta timur,"jakarta timur, cawang",8,3584,20 - 270 
401,100,5 februari 2018,jakarta timur,"jakarta timur, cawang",12,3584,20 - 270 
402,101,6 februari 2018,jakarta timur,"jakarta timur, cawang",1,3584,20 - 270 
403,101,6 februari 2018,jakarta timur,"jakarta timur, cawang",2,3584,20 - 270 
404,101,6 februari 2018,jakarta timur,"jakarta timur, cawang",3,3584,20 - 270 
405,101,6 februari 2018,jakarta timur,"jakarta timur, cawang",5,3584,20 - 270 
406,101,6 februari 2018,jakarta timur,"jakarta timur, cawang",8,3584,20 - 270 
407,101,6 februari 2018,jakarta timur,"jakarta timur, cawang",12,3584,20 - 270 
408,102,7 februari 2018,jakarta timur,"jakarta timur, cawang",1,3584,20 - 270 
409,102,7 februari 2018,jakarta timur,"jakarta timur, cawang",2,3584,20 - 270 
410,102,7 februari 2018,jakarta timur,"jakarta timur, cawang",3,3584,20 - 270 
411,102,7 februari 2018,jakarta timur,"jakarta timur, cawang",5,3584,20 - 270 
412,102,7 februari 2018,jakarta timur,"jakarta timur, cawang",8,3584,20 - 270 
413,102,7 februari 2018,jakarta timur,"jakarta timur, cawang",12,3584,20 - 270 
414,103,26 februari 2018,jakarta timur,"jakarta timur, cawang",1,3584,20 - 270 
415,103,26 februari 2018,jakarta timur,"jakarta timur, cawang",2,3584,20 - 270 
416,103,26 februari 2018,jakarta timur,"jakarta timur, cawang",3,3584,20 - 270 
417,103,26 februari 2018,jakarta timur,"jakarta timur, cawang",5,3584,20 - 270 
418,103,26 februari 2018,jakarta timur,"jakarta timur, cawang",8,3584,20 - 270 
419,103,26 februari 2018,jakarta timur,"jakarta timur, cawang",12,3584,20 - 270 
420,104,5 februari 2018,jakarta timur,"jakarta timur, cililitan",5,806,30 - 250 
421,104,5 februari 2018,jakarta timur,"jakarta timur, cililitan",6,806,30 - 250 
422,104,5 februari 2018,jakarta timur,"jakarta timur, cililitan",7,806,30 - 250 
423,104,5 februari 2018,jakarta timur,"jakarta timur, cililitan",15,806,30 - 250 
424,104,5 februari 2018,jakarta timur,"jakarta timur, cililitan",16,806,30 - 250 
425,105,6 februari 2018,jakarta timur,"jakarta timur, cililitan",5,806,30 - 250 
426,105,6 februari 2018,jakarta timur,"jakarta timur, cililitan",6,806,30 - 250 
427,105,6 februari 2018,jakarta timur,"jakarta timur, cililitan",7,806,30 - 250 
428,105,6 februari 2018,jakarta timur,"jakarta timur, cililitan",15,806,30 - 250 
429,105,6 februari 2018,jakarta timur,"jakarta timur, cililitan",16,806,30 - 250 
430,106,7 februari 2018,jakarta timur,"jakarta timur, cililitan",5,806,30 - 250 
431,106,7 februari 2018,jakarta timur,"jakarta timur, cililitan",6,806,30 - 250 
432,106,7 februari 2018,jakarta timur,"jakarta timur, cililitan",7,806,30 - 250 
433,106,7 februari 2018,jakarta timur,"jakarta timur, cililitan",15,806,30 - 250 
434,106,7 februari 2018,jakarta timur,"jakarta timur, cililitan",16,806,30 - 250 
435,107,5 februari 2018,jakarta timur,"jakarta timur, bale kambang",1,54,60 - 300 
436,107,5 februari 2018,jakarta timur,"jakarta timur, bale kambang",2,54,60 - 300 
437,107,5 februari 2018,jakarta timur,"jakarta timur, bale kambang",5,54,60 - 300 
438,108,6 februari 2018,jakarta timur,"jakarta timur, bale kambang",1,54,60 - 300 
439,108,6 februari 2018,jakarta timur,"jakarta timur, bale kambang",2,54,60 - 300 
440,108,6 februari 2018,jakarta timur,"jakarta timur, bale kambang",5,54,60 - 300 
441,109,7 februari 2018,jakarta timur,"jakarta timur, bale kambang",1,54,60 - 300 
442,109,7 februari 2018,jakarta timur,"jakarta timur, bale kambang",2,54,60 - 300 
443,109,7 februari 2018,jakarta timur,"jakarta timur, bale kambang",5,54,60 - 300 
444,110,8 februari 2018,jakarta timur,"jakarta timur, bale kambang",1,54,60 - 300 
445,110,8 februari 2018,jakarta timur,"jakarta timur, bale kambang",2,54,60 - 300 
446,110,8 februari 2018,jakarta timur,"jakarta timur, bale kambang",5,54,60 - 300 
447,111,9 februari 2018,jakarta timur,"jakarta timur, bale kambang",1,54,60 - 300 
448,111,9 februari 2018,jakarta timur,"jakarta timur, bale kambang",2,54,60 - 300 
449,111,9 februari 2018,jakarta timur,"jakarta timur, bale kambang",5,54,60 - 300 
450,112,10 februari 2018,jakarta timur,"jakarta timur, bale kambang",1,54,60 - 300 
451,112,10 februari 2018,jakarta timur,"jakarta timur, bale kambang",2,54,60 - 300 
452,112,10 februari 2018,jakarta timur,"jakarta timur, bale kambang",5,54,60 - 300 
453,113,5 februari 2018,jakarta timur,"jakarta timur, gedong",3,0,50 - 150 
454,114,6 februari 2018,jakarta timur,"jakarta timur, gedong",3,0,50 - 150 
455,115,6 februari 2018,jakarta timur,"jakarta timur, kebon manggis",3,414,20 - 80 
456,115,6 februari 2018,jakarta timur,"jakarta timur, kebon manggis",4,414,20 - 80 
457,116,7 februari 2018,jakarta timur,"jakarta timur, kebon manggis",3,414,20 - 80 
458,116,7 februari 2018,jakarta timur,"jakarta timur, kebon manggis",4,414,20 - 80 
459,117,4 maret 2018,jakarta selatan,"jakarta selatan, rawajati",7,0,30 - 80 
460,118,4 maret 2018,jakarta selatan,"jakarta selatan, pejaten timur",5,0,10 - 50 
461,118,4 maret 2018,jakarta selatan,"jakarta selatan, pejaten timur",6,0,10 - 50 
462,118,4 maret 2018,jakarta selatan,"jakarta selatan, pejaten timur",8,0,10 - 50 
463,119,10 maret 2018,jakarta selatan,"jakarta selatan, pejaten timur",5,0,10 - 50 
464,119,10 maret 2018,jakarta selatan,"jakarta selatan, pejaten timur",6,0,10 - 50 
465,119,10 maret 2018,jakarta selatan,"jakarta selatan, pejaten timur",8,0,10 - 50 
466,120,4 maret 2018,jakarta selatan,"jakarta selatan, kebon baru",10,0,30
467,121,4 maret 2018,jakarta timur,"jakarta timur, bidara cina",7,0,10 - 50 
468,121,4 maret 2018,jakarta timur,"jakarta timur, bidara cina",11,0,10 - 50 
469,122,10 maret 2018,jakarta timur,"jakarta timur, bidara cina",7,0,10 - 50 
470,122,10 maret 2018,jakarta timur,"jakarta timur, bidara cina",11,0,10 - 50 
471,123,4 maret 2018,jakarta timur,"jakarta timur, kampung melayu",4,1000,10 - 100 
472,123,4 maret 2018,jakarta timur,"jakarta timur, kampung melayu",5,1000,10 - 100 
473,123,4 maret 2018,jakarta timur,"jakarta timur, kampung melayu",6,1000,10 - 100 
474,123,4 maret 2018,jakarta timur,"jakarta timur, kampung melayu",7,1000,10 - 100 
475,123,4 maret 2018,jakarta timur,"jakarta timur, kampung melayu",8,1000,10 - 100 
476,124,10 maret 2018,jakarta timur,"jakarta timur, kampung melayu",4,1000,10 - 100 
477,124,10 maret 2018,jakarta timur,"jakarta timur, kampung melayu",5,1000,10 - 100 
478,124,10 maret 2018,jakarta timur,"jakarta timur, kampung melayu",6,1000,10 - 100 
479,124,10 maret 2018,jakarta timur,"jakarta timur, kampung melayu",7,1000,10 - 100 
480,124,10 maret 2018,jakarta timur,"jakarta timur, kampung melayu",8,1000,10 - 100 
481,125,13 maret 2018,jakarta timur,"jakarta timur, kampung melayu",4,1000,10 - 100 
482,125,13 maret 2018,jakarta timur,"jakarta timur, kampung melayu",5,1000,10 - 100 
483,125,13 maret 2018,jakarta timur,"jakarta timur, kampung melayu",6,1000,10 - 100 
484,125,13 maret 2018,jakarta timur,"jakarta timur, kampung melayu",7,1000,10 - 100 
485,125,13 maret 2018,jakarta timur,"jakarta timur, kampung melayu",8,1000,10 - 100 
486,126,4 maret 2018,jakarta timur,"jakarta timur, cawang",1,0,10 - 50 
487,126,4 maret 2018,jakarta timur,"jakarta timur, cawang",2,0,10 - 50 
488,126,4 maret 2018,jakarta timur,"jakarta timur, cawang",3,0,10 - 50 
489,126,4 maret 2018,jakarta timur,"jakarta timur, cawang",5,0,10 - 50 
490,126,4 maret 2018,jakarta timur,"jakarta timur, cawang",8,0,10 - 50 
491,127,10 maret 2018,jakarta timur,"jakarta timur, cawang",1,0,10 - 50 
492,127,10 maret 2018,jakarta timur,"jakarta timur, cawang",2,0,10 - 50 
493,127,10 maret 2018,jakarta timur,"jakarta timur, cawang",3,0,10 - 50 
494,127,10 maret 2018,jakarta timur,"jakarta timur, cawang",5,0,10 - 50 
495,127,10 maret 2018,jakarta timur,"jakarta timur, cawang",8,0,10 - 50 
496,128,13 maret 2018,jakarta timur,"jakarta timur, cawang",1,0,10 - 50 
497,128,13 maret 2018,jakarta timur,"jakarta timur, cawang",2,0,10 - 50 
498,128,13 maret 2018,jakarta timur,"jakarta timur, cawang",3,0,10 - 50 
499,128,13 maret 2018,jakarta timur,"jakarta timur, cawang",5,0,10 - 50 
500,128,13 maret 2018,jakarta timur,"jakarta timur, cawang",8,0,10 - 50 
501,129,4 maret 2018,jakarta timur,"jakarta timur, cililitan",6,0,50 - 100 
502,129,4 maret 2018,jakarta timur,"jakarta timur, cililitan",7,0,50 - 100 
503,130,12 maret 2018,jakarta timur,"jakarta timur, cipinang melayu",3,0,10
504,130,12 maret 2018,jakarta timur,"jakarta timur, cipinang melayu",4,0,10
505,131,22 april 2018,jakarta selatan,"jakarta selatan, ulujami",1,0,20 - 30 
506,132,4 april 2018,jakarta timur,"jakarta timur, jatinegara ",2,0,50 - 90 
507,133,18 april 2018,jakarta timur,"jakarta timur,  penggilingan ",12,0,20 - 30 
508,134,4 april 2018,jakarta timur,"jakarta timur, cipinang melayu",3,0,5 - 10 
509,134,4 april 2018,jakarta timur,"jakarta timur, cipinang melayu",4,0,5 - 10 
510,135,4 april 2018,jakarta timur,"jakarta timur, rawamangun",14,0,20 - 50 
511,136,8 april 2018,jakarta timur,"jakarta timur, kampung melayu",4,988,05 - 60 
512,136,8 april 2018,jakarta timur,"jakarta timur, kampung melayu",5,988,05 - 60 
513,136,8 april 2018,jakarta timur,"jakarta timur, kampung melayu",6,988,05 - 60 
514,136,8 april 2018,jakarta timur,"jakarta timur, kampung melayu",7,988,05 - 60 
515,136,8 april 2018,jakarta timur,"jakarta timur, kampung melayu",8,988,05 - 60 
516,137,10 april 2018,jakarta timur,"jakarta timur, kampung melayu",4,988,05 - 60 
517,137,10 april 2018,jakarta timur,"jakarta timur, kampung melayu",5,988,05 - 60 
518,137,10 april 2018,jakarta timur,"jakarta timur, kampung melayu",6,988,05 - 60 
519,137,10 april 2018,jakarta timur,"jakarta timur, kampung melayu",7,988,05 - 60 
520,137,10 april 2018,jakarta timur,"jakarta timur, kampung melayu",8,988,05 - 60 
521,138,17 april 2018,jakarta timur,"jakarta timur, kampung melayu",4,988,05 - 60 
522,138,17 april 2018,jakarta timur,"jakarta timur, kampung melayu",5,988,05 - 60 
523,138,17 april 2018,jakarta timur,"jakarta timur, kampung melayu",6,988,05 - 60 
524,138,17 april 2018,jakarta timur,"jakarta timur, kampung melayu",7,988,05 - 60 
525,138,17 april 2018,jakarta timur,"jakarta timur, kampung melayu",8,988,05 - 60 
526,139,8 april 2018,jakarta timur,"jakarta timur, bidara cina",5,0,10 - 35 
527,139,8 april 2018,jakarta timur,"jakarta timur, bidara cina",7,0,10 - 35 
528,139,8 april 2018,jakarta timur,"jakarta timur, bidara cina",11,0,10 - 35 
529,140,10 april 2018,jakarta timur,"jakarta timur, bidara cina",5,0,10 - 35 
530,140,10 april 2018,jakarta timur,"jakarta timur, bidara cina",7,0,10 - 35 
531,140,10 april 2018,jakarta timur,"jakarta timur, bidara cina",11,0,10 - 35 
532,141,17 april 2018,jakarta timur,"jakarta timur, bidara cina",5,0,10 - 35 
533,141,17 april 2018,jakarta timur,"jakarta timur, bidara cina",7,0,10 - 35 
534,141,17 april 2018,jakarta timur,"jakarta timur, bidara cina",11,0,10 - 35 
535,142,8 april 2018,jakarta timur,"jakarta timur, cawang ",1,0,10 - 60 
536,142,8 april 2018,jakarta timur,"jakarta timur, cawang ",2,0,10 - 60 
537,142,8 april 2018,jakarta timur,"jakarta timur, cawang ",3,0,10 - 60 
538,142,8 april 2018,jakarta timur,"jakarta timur, cawang ",5,0,10 - 60 
539,142,8 april 2018,jakarta timur,"jakarta timur, cawang ",8,0,10 - 60 
540,143,10 april 2018,jakarta timur,"jakarta timur, cawang ",1,0,10 - 60 
541,143,10 april 2018,jakarta timur,"jakarta timur, cawang ",2,0,10 - 60 
542,143,10 april 2018,jakarta timur,"jakarta timur, cawang ",3,0,10 - 60 
543,143,10 april 2018,jakarta timur,"jakarta timur, cawang ",5,0,10 - 60 
544,143,10 april 2018,jakarta timur,"jakarta timur, cawang ",8,0,10 - 60 
545,144,17 april 2018,jakarta timur,"jakarta timur, cawang ",1,0,10 - 60 
546,144,17 april 2018,jakarta timur,"jakarta timur, cawang ",2,0,10 - 60 
547,144,17 april 2018,jakarta timur,"jakarta timur, cawang ",3,0,10 - 60 
548,144,17 april 2018,jakarta timur,"jakarta timur, cawang ",5,0,10 - 60 
549,144,17 april 2018,jakarta timur,"jakarta timur, cawang ",8,0,10 - 60 
550,145,17 mei 2018,jakarta barat,"jakarta barat, kel. kamal",1,0,20
551,146,3 mei 2018,jakarta selatan,"jakarta selatan, kel. jati padang",2,0,10 - 40 
552,146,3 mei 2018,jakarta selatan,"jakarta selatan, kel. jati padang",4,0,10 - 40 
553,146,3 mei 2018,jakarta selatan,"jakarta selatan, kel. jati padang",5,0,10 - 40 
554,146,3 mei 2018,jakarta selatan,"jakarta selatan, kel. jati padang",6,0,10 - 40 
