,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,tahun
3454,2020-02-16,jakarta timur,"jakarta timur, rambutan",2,2286,60,2020
3455,2020-02-16,jakarta timur,"jakarta timur, rambutan",3,2286,60,2020
3456,2020-02-16,jakarta timur,"jakarta timur, rambutan",5,2286,60,2020
3457,2020-02-16,jakarta timur,"jakarta timur, rambutan",6,2286,60,2020
3458,2020-02-23,jakarta timur,"jakarta timur, rambutan",1,2286,60,2020
3459,2020-02-23,jakarta timur,"jakarta timur, rambutan",2,2286,60,2020
3460,2020-02-23,jakarta timur,"jakarta timur, rambutan",3,2286,60,2020
3461,2020-02-23,jakarta timur,"jakarta timur, rambutan",5,2286,60,2020
3462,2020-02-23,jakarta timur,"jakarta timur, rambutan",6,2286,60,2020
3463,2020-02-25,jakarta timur,"jakarta timur, rambutan",1,2286,60,2020
3464,2020-02-25,jakarta timur,"jakarta timur, rambutan",2,2286,60,2020
3465,2020-02-25,jakarta timur,"jakarta timur, rambutan",3,2286,60,2020
3466,2020-02-25,jakarta timur,"jakarta timur, rambutan",5,2286,60,2020
3467,2020-02-25,jakarta timur,"jakarta timur, rambutan",6,2286,60,2020
3468,2020-02-23,jakarta timur,"jakarta timur, susukan",5,0,40,2020
3469,2020-02-16,jakarta timur,"jakarta timur, klender",7,0,80,2020
3470,2020-02-16,jakarta timur,"jakarta timur, klender",9,0,80,2020
3471,2020-02-16,jakarta timur,"jakarta timur, klender",11,0,80,2020
3472,2020-02-16,jakarta timur,"jakarta timur, klender",13,0,80,2020
3473,2020-02-16,jakarta timur,"jakarta timur, klender",16,0,80,2020
3474,2020-02-16,jakarta timur,"jakarta timur, klender",17,0,80,2020
3475,2020-02-16,jakarta timur,"jakarta timur, klender",18,0,80,2020
3476,2020-02-23,jakarta timur,"jakarta timur, klender",7,0,80,2020
3477,2020-02-23,jakarta timur,"jakarta timur, klender",9,0,80,2020
3478,2020-02-23,jakarta timur,"jakarta timur, klender",11,0,80,2020
3479,2020-02-23,jakarta timur,"jakarta timur, klender",13,0,80,2020
3480,2020-02-23,jakarta timur,"jakarta timur, klender",16,0,80,2020
3481,2020-02-23,jakarta timur,"jakarta timur, klender",17,0,80,2020
3482,2020-02-23,jakarta timur,"jakarta timur, klender",18,0,80,2020
3483,2020-02-25,jakarta timur,"jakarta timur, klender",7,0,80,2020
3484,2020-02-25,jakarta timur,"jakarta timur, klender",9,0,80,2020
3485,2020-02-25,jakarta timur,"jakarta timur, klender",11,0,80,2020
3486,2020-02-25,jakarta timur,"jakarta timur, klender",13,0,80,2020
3487,2020-02-25,jakarta timur,"jakarta timur, klender",16,0,80,2020
3488,2020-02-25,jakarta timur,"jakarta timur, klender",17,0,80,2020
3489,2020-02-25,jakarta timur,"jakarta timur, klender",18,0,80,2020
3490,2020-02-23,jakarta timur,"jakarta timur, malaka jaya",1,0,100,2020
3491,2020-02-23,jakarta timur,"jakarta timur, malaka jaya",3,0,100,2020
3492,2020-02-23,jakarta timur,"jakarta timur, malaka jaya",4,0,100,2020
3493,2020-02-23,jakarta timur,"jakarta timur, malaka jaya",10,0,100,2020
3494,2020-02-23,jakarta timur,"jakarta timur, malaka jaya",12,0,100,2020
3495,2020-02-23,jakarta timur,"jakarta timur, malaka jaya",13,0,100,2020
3496,2020-02-25,jakarta timur,"jakarta timur, malaka jaya",1,0,100,2020
3497,2020-02-25,jakarta timur,"jakarta timur, malaka jaya",3,0,100,2020
3498,2020-02-25,jakarta timur,"jakarta timur, malaka jaya",4,0,100,2020
3499,2020-02-25,jakarta timur,"jakarta timur, malaka jaya",10,0,100,2020
3500,2020-02-25,jakarta timur,"jakarta timur, malaka jaya",12,0,100,2020
3501,2020-02-25,jakarta timur,"jakarta timur, malaka jaya",13,0,100,2020
3502,2020-02-23,jakarta timur,"jakarta timur, pondok bambu",6,130,70,2020
3503,2020-02-23,jakarta timur,"jakarta timur, pondok bambu",1,130,70,2020
3504,2020-02-23,jakarta timur,"jakarta timur, pondok bambu",7,130,70,2020
3505,2020-02-23,jakarta timur,"jakarta timur, pondok bambu",5,130,70,2020
3506,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",4,2132,100,2020
3507,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",6,2132,100,2020
3508,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",8,2132,100,2020
3509,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",9,2132,100,2020
3510,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",10,2132,100,2020
3511,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",12,2132,100,2020
3512,2020-02-08,jakarta timur,"jakarta timur, pondok kelapa",13,2132,100,2020
3513,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",4,2132,100,2020
3514,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",6,2132,100,2020
3515,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",8,2132,100,2020
3516,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",9,2132,100,2020
3517,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",10,2132,100,2020
3518,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",12,2132,100,2020
3519,2020-02-16,jakarta timur,"jakarta timur, pondok kelapa",13,2132,100,2020
3520,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",4,2132,100,2020
3521,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",6,2132,100,2020
3522,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",8,2132,100,2020
3523,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",9,2132,100,2020
3524,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",10,2132,100,2020
3525,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",12,2132,100,2020
3526,2020-02-25,jakarta timur,"jakarta timur, pondok kelapa",13,2132,100,2020
3527,2020-02-08,jakarta timur,"jakarta timur, pondok kopi",3,0,60,2020
3528,2020-02-08,jakarta timur,"jakarta timur, pondok kopi",4,0,60,2020
3529,2020-02-08,jakarta timur,"jakarta timur, pondok kopi",5,0,60,2020
3530,2020-02-08,jakarta timur,"jakarta timur, pondok kopi",6,0,60,2020
3531,2020-02-08,jakarta timur,"jakarta timur, pondok kopi",7,0,60,2020
3532,2020-02-08,jakarta timur,"jakarta timur, pondok kopi",10,0,60,2020
3533,2020-02-25,jakarta timur,"jakarta timur, pondok kopi",3,0,60,2020
3534,2020-02-25,jakarta timur,"jakarta timur, pondok kopi",4,0,60,2020
3535,2020-02-25,jakarta timur,"jakarta timur, pondok kopi",5,0,60,2020
3536,2020-02-25,jakarta timur,"jakarta timur, pondok kopi",6,0,60,2020
3537,2020-02-25,jakarta timur,"jakarta timur, pondok kopi",7,0,60,2020
3538,2020-02-25,jakarta timur,"jakarta timur, pondok kopi",10,0,60,2020
3539,2020-02-08,jakarta timur,"jakarta timur, duren sawit",1,0,50,2020
3540,2020-02-08,jakarta timur,"jakarta timur, duren sawit",5,0,50,2020
3541,2020-02-08,jakarta timur,"jakarta timur, duren sawit",9,0,50,2020
3542,2020-02-08,jakarta timur,"jakarta timur, duren sawit",10,0,50,2020
3543,2020-02-08,jakarta timur,"jakarta timur, duren sawit",13,0,50,2020
3544,2020-02-08,jakarta timur,"jakarta timur, duren sawit",15,0,50,2020
3545,2020-02-08,jakarta timur,"jakarta timur, duren sawit",16,0,50,2020
3546,2020-02-08,jakarta timur,"jakarta timur, duren sawit",17,0,50,2020
3547,2020-02-16,jakarta timur,"jakarta timur, duren sawit",1,0,50,2020
3548,2020-02-16,jakarta timur,"jakarta timur, duren sawit",5,0,50,2020
3549,2020-02-16,jakarta timur,"jakarta timur, duren sawit",9,0,50,2020
3550,2020-02-16,jakarta timur,"jakarta timur, duren sawit",10,0,50,2020
3551,2020-02-16,jakarta timur,"jakarta timur, duren sawit",13,0,50,2020
3552,2020-02-16,jakarta timur,"jakarta timur, duren sawit",15,0,50,2020
3553,2020-02-16,jakarta timur,"jakarta timur, duren sawit",16,0,50,2020
3554,2020-02-16,jakarta timur,"jakarta timur, duren sawit",17,0,50,2020
3555,2020-02-23,jakarta timur,"jakarta timur, duren sawit",1,0,50,2020
3556,2020-02-23,jakarta timur,"jakarta timur, duren sawit",5,0,50,2020
3557,2020-02-23,jakarta timur,"jakarta timur, duren sawit",9,0,50,2020
3558,2020-02-23,jakarta timur,"jakarta timur, duren sawit",10,0,50,2020
3559,2020-02-23,jakarta timur,"jakarta timur, duren sawit",13,0,50,2020
3560,2020-02-23,jakarta timur,"jakarta timur, duren sawit",15,0,50,2020
3561,2020-02-23,jakarta timur,"jakarta timur, duren sawit",16,0,50,2020
3562,2020-02-23,jakarta timur,"jakarta timur, duren sawit",17,0,50,2020
3563,2020-02-25,jakarta timur,"jakarta timur, malaka sari",9,0,70,2020
3564,2020-02-08,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3565,2020-02-08,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3566,2020-02-08,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3567,2020-02-08,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3568,2020-02-08,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3569,2020-02-08,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3570,2020-02-08,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3571,2020-02-08,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3572,2020-02-08,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3573,2020-02-08,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3574,2020-02-08,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3575,2020-02-08,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3576,2020-02-08,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3577,2020-02-15,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3578,2020-02-15,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3579,2020-02-15,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3580,2020-02-15,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3581,2020-02-15,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3582,2020-02-15,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3583,2020-02-15,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3584,2020-02-15,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3585,2020-02-15,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3586,2020-02-15,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3587,2020-02-15,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3588,2020-02-15,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3589,2020-02-15,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3590,2020-02-16,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3591,2020-02-16,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3592,2020-02-16,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3593,2020-02-16,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3594,2020-02-16,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3595,2020-02-16,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3596,2020-02-16,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3597,2020-02-16,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3598,2020-02-16,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3599,2020-02-16,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3600,2020-02-16,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3601,2020-02-16,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3602,2020-02-16,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3603,2020-02-20,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3604,2020-02-20,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3605,2020-02-20,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3606,2020-02-20,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3607,2020-02-20,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3608,2020-02-20,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3609,2020-02-20,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3610,2020-02-20,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3611,2020-02-20,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3612,2020-02-20,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3613,2020-02-20,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3614,2020-02-20,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3615,2020-02-20,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3616,2020-02-22,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3617,2020-02-22,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3618,2020-02-22,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3619,2020-02-22,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3620,2020-02-22,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3621,2020-02-22,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3622,2020-02-22,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3623,2020-02-22,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3624,2020-02-22,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3625,2020-02-22,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3626,2020-02-22,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3627,2020-02-22,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3628,2020-02-22,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3629,2020-02-23,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3630,2020-02-23,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3631,2020-02-23,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3632,2020-02-23,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3633,2020-02-23,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3634,2020-02-23,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3635,2020-02-23,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3636,2020-02-23,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3637,2020-02-23,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3638,2020-02-23,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3639,2020-02-23,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3640,2020-02-23,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3641,2020-02-23,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3642,2020-02-24,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3643,2020-02-24,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3644,2020-02-24,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3645,2020-02-24,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3646,2020-02-24,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3647,2020-02-24,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3648,2020-02-24,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3649,2020-02-24,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3650,2020-02-24,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3651,2020-02-24,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3652,2020-02-24,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3653,2020-02-24,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3654,2020-02-24,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3655,2020-02-25,jakarta timur,"jakarta timur, bidara cina",1,3904,100,2020
3656,2020-02-25,jakarta timur,"jakarta timur, bidara cina",02.,3904,100,2020
3657,2020-02-25,jakarta timur,"jakarta timur, bidara cina",3,3904,100,2020
3658,2020-02-25,jakarta timur,"jakarta timur, bidara cina",5,3904,100,2020
3659,2020-02-25,jakarta timur,"jakarta timur, bidara cina",6,3904,100,2020
3660,2020-02-25,jakarta timur,"jakarta timur, bidara cina",7,3904,100,2020
3661,2020-02-25,jakarta timur,"jakarta timur, bidara cina",8,3904,100,2020
3662,2020-02-25,jakarta timur,"jakarta timur, bidara cina",9,3904,100,2020
3663,2020-02-25,jakarta timur,"jakarta timur, bidara cina",10,3904,100,2020
3664,2020-02-25,jakarta timur,"jakarta timur, bidara cina",11,3904,100,2020
3665,2020-02-25,jakarta timur,"jakarta timur, bidara cina",12,3904,100,2020
3666,2020-02-25,jakarta timur,"jakarta timur, bidara cina",14,3904,100,2020
3667,2020-02-25,jakarta timur,"jakarta timur, bidara cina",15,3904,100,2020
3668,2020-02-25,jakarta timur,"jakarta timur, cipinang besar utara",13,0,20,2020
3669,2020-02-08,jakarta timur,"jakarta timur, cipinang muara",11,708,80,2020
3670,2020-02-08,jakarta timur,"jakarta timur, cipinang muara",13,708,80,2020
3671,2020-02-08,jakarta timur,"jakarta timur, cipinang muara",16,708,80,2020
3672,2020-02-16,jakarta timur,"jakarta timur, cipinang muara",11,708,80,2020
3673,2020-02-16,jakarta timur,"jakarta timur, cipinang muara",13,708,80,2020
3674,2020-02-16,jakarta timur,"jakarta timur, cipinang muara",16,708,80,2020
3675,2020-02-23,jakarta timur,"jakarta timur, cipinang muara",11,708,80,2020
3676,2020-02-23,jakarta timur,"jakarta timur, cipinang muara",13,708,80,2020
3677,2020-02-23,jakarta timur,"jakarta timur, cipinang muara",16,708,80,2020
3678,2020-02-25,jakarta timur,"jakarta timur, cipinang muara",11,708,80,2020
3679,2020-02-25,jakarta timur,"jakarta timur, cipinang muara",13,708,80,2020
3680,2020-02-25,jakarta timur,"jakarta timur, cipinang muara",16,708,80,2020
3681,2020-02-28,jakarta timur,"jakarta timur, cipinang muara",11,708,80,2020
3682,2020-02-28,jakarta timur,"jakarta timur, cipinang muara",13,708,80,2020
3683,2020-02-28,jakarta timur,"jakarta timur, cipinang muara",16,708,80,2020
3684,2020-02-06,jakarta timur,"jakarta timur, kampung melayu",3,2185,150,2020
3685,2020-02-06,jakarta timur,"jakarta timur, kampung melayu",4,2185,150,2020
3686,2020-02-06,jakarta timur,"jakarta timur, kampung melayu",5,2185,150,2020
3687,2020-02-06,jakarta timur,"jakarta timur, kampung melayu",6,2185,150,2020
3688,2020-02-06,jakarta timur,"jakarta timur, kampung melayu",7,2185,150,2020
3689,2020-02-06,jakarta timur,"jakarta timur, kampung melayu",8,2185,150,2020
3690,2020-02-08,jakarta timur,"jakarta timur, kampung melayu",3,2185,150,2020
3691,2020-02-08,jakarta timur,"jakarta timur, kampung melayu",4,2185,150,2020
3692,2020-02-08,jakarta timur,"jakarta timur, kampung melayu",5,2185,150,2020
3693,2020-02-08,jakarta timur,"jakarta timur, kampung melayu",6,2185,150,2020
3694,2020-02-08,jakarta timur,"jakarta timur, kampung melayu",7,2185,150,2020
3695,2020-02-08,jakarta timur,"jakarta timur, kampung melayu",8,2185,150,2020
3696,2020-02-16,jakarta timur,"jakarta timur, kampung melayu",3,2185,150,2020
3697,2020-02-16,jakarta timur,"jakarta timur, kampung melayu",4,2185,150,2020
3698,2020-02-16,jakarta timur,"jakarta timur, kampung melayu",5,2185,150,2020
3699,2020-02-16,jakarta timur,"jakarta timur, kampung melayu",6,2185,150,2020
3700,2020-02-16,jakarta timur,"jakarta timur, kampung melayu",7,2185,150,2020
3701,2020-02-16,jakarta timur,"jakarta timur, kampung melayu",8,2185,150,2020
3702,2020-02-20,jakarta timur,"jakarta timur, kampung melayu",3,2185,150,2020
3703,2020-02-20,jakarta timur,"jakarta timur, kampung melayu",4,2185,150,2020
3704,2020-02-20,jakarta timur,"jakarta timur, kampung melayu",5,2185,150,2020
3705,2020-02-20,jakarta timur,"jakarta timur, kampung melayu",6,2185,150,2020
3706,2020-02-20,jakarta timur,"jakarta timur, kampung melayu",7,2185,150,2020
3707,2020-02-20,jakarta timur,"jakarta timur, kampung melayu",8,2185,150,2020
3708,2020-02-23,jakarta timur,"jakarta timur, kampung melayu",3,2185,150,2020
3709,2020-02-23,jakarta timur,"jakarta timur, kampung melayu",4,2185,150,2020
3710,2020-02-23,jakarta timur,"jakarta timur, kampung melayu",5,2185,150,2020
3711,2020-02-23,jakarta timur,"jakarta timur, kampung melayu",6,2185,150,2020
3712,2020-02-23,jakarta timur,"jakarta timur, kampung melayu",7,2185,150,2020
3713,2020-02-23,jakarta timur,"jakarta timur, kampung melayu",8,2185,150,2020
3714,2020-02-24,jakarta timur,"jakarta timur, kampung melayu",3,2185,150,2020
3715,2020-02-24,jakarta timur,"jakarta timur, kampung melayu",4,2185,150,2020
3716,2020-02-24,jakarta timur,"jakarta timur, kampung melayu",5,2185,150,2020
3717,2020-02-24,jakarta timur,"jakarta timur, kampung melayu",6,2185,150,2020
3718,2020-02-24,jakarta timur,"jakarta timur, kampung melayu",7,2185,150,2020
3719,2020-02-24,jakarta timur,"jakarta timur, kampung melayu",8,2185,150,2020
